Total_Caribou,HERD,Date,year,Lat,Long,HerdYear,Month,season,phase
1,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
1,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
1,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
1,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
1,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
1,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
1,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
1,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
1,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
1,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
1,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
1,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
1,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
11,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
10,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
8,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
8,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
6,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
6,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
6,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
6,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
7,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
7,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
7,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
5,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
5,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
5,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
5,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
5,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
5,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
5,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
4,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
4,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
4,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
4,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
4,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
4,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
4,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
3,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
3,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
3,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
3,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
3,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
3,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
3,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
3,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
3,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
3,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
3,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,1996-10-20T02:30:00Z,1996,,,Merasheen_1996,10,Autumn,1987-1997
2,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
4,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
3,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
2,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
2,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
3,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
3,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
2,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
2,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
2,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
2,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
3,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
1,Merasheen,2007-06-19T02:30:00Z,2007,,,Merasheen_2007,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
25,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
6,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
10,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
5,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
6,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
3,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
7,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
41,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
26,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
50,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
14,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
24,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
7,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
5,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
6,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
10,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
4,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
13,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
5,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
13,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
25,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
7,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
3,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
3,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
3,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
5,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
6,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
4,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
6,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
3,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
4,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
4,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
3,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
4,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
3,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
5,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
4,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
1,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
3,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
2,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
4,Middle_Ridge,2004-06-07T02:30:00Z,2004,,,Middle_Ridge_2004,6,Calving,2001-2013
3,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
3,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
5,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
2,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
9,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
1,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
1,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
2,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
4,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
3,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
3,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
1,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
2,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
18,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
2,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
3,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
1,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
36,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
39,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
40,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
12,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
76,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
43,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
43,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
27,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
27,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
21,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
11,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
2,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
13,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
15,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
9,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
33,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
19,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
15,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
11,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
11,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
5,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
1,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
2,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
5,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
14,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
14,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
26,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
16,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
12,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
2,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
2,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
4,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
1,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
36,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
2,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
9,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
1,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
1,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
3,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
9,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
1,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
21,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
25,Middle_Ridge,2006-06-09T02:30:00Z,2006,,,Middle_Ridge_2006,6,Calving,2001-2013
23,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
12,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
78,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
5,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
22,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
4,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
25,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
46,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
7,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
5,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
59,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
2,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
2,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
33,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
3,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
19,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
6,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
4,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
11,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
2,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
9,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
15,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
3,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
2,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
9,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
3,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
3,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
30,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
24,Middle_Ridge,2011-06-16T02:30:00Z,2011,,,Middle_Ridge_2011,6,Calving,2001-2013
